Transaction_ID,Customer_ID,Store_ID,Transaction_Date,Transaction_Amount,Product_Category
386235,2532,6,2023-09-11 01:16:26.094042,424.15,Electronics
668189,1120,6,2023-04-21 00:54:51.945482,336.74,Home & Kitchen
435508,8101,3,2023-06-02 19:02:10.038944,815.88,Electronics
329834,2839,5,2023-04-09 00:00:43.995651,875.89,Grocery
608519,2131,22,2023-08-06 02:49:49.611197,204.03,Grocery
987974,3172,6,2023-04-01 02:52:44.064864,67.84,Grocery
785560,3014,76,2023-10-15 08:08:46.975270,183.15,Electronics
532812,5534,61,2023-10-22 18:23:47.576971,838.37,Grocery
673611,1843,100,2023-05-18 16:48:55.680222,264.32,Clothing
879964,3286,45,2023-12-30 20:25:58.220916,440.28,Electronics
209198,5639,28,2023-09-25 00:42:57.988248,685.2,Electronics
884175,4372,93,2023-08-20 23:21:59.754924,168.67,Home & Kitchen
206182,6736,47,2023-10-30 23:32:09.956630,325.61,Clothing
830325,8566,80,2024-01-21 06:28:52.612428,769.41,Home & Kitchen
641064,8275,47,2023-08-15 22:04:50.347272,769.48,Clothing
405478,3938,84,2023-08-05 21:15:04.279312,570.25,Electronics
142497,2095,2,2023-08-16 19:17:32.760092,163.51,Clothing
886201,9803,22,2023-10-30 20:15:26.019418,450.47,Electronics
353997,2146,98,2023-12-27 09:52:57.264125,599.35,Clothing
938252,2816,61,2024-01-24 20:39:12.798743,711.19,Grocery
888854,8379,69,2023-06-25 17:02:44.339150,951.36,Grocery
125473,9232,80,2023-10-16 01:13:38.793898,233.84,Clothing
353143,2276,41,2023-08-03 13:50:44.388235,533.05,Clothing
877940,1913,45,2023-06-10 22:19:24.665445,19.83,Grocery
143190,5378,69,2023-07-11 08:27:54.965377,301.37,Grocery
395482,9070,9,2023-04-30 01:45:02.466537,978.29,Grocery
812211,5790,43,2023-04-21 09:07:50.321026,195.9,Grocery
902483,7239,10,2024-02-04 14:50:07.027201,559.68,Home & Kitchen
609562,3099,100,2023-07-20 03:48:56.997698,165.78,Electronics
768517,3598,19,2023-07-07 21:48:29.811899,156.95,Electronics
714608,8915,64,2023-12-19 16:11:41.714204,185.05,Electronics
187050,5734,3,2024-02-05 01:47:54.604141,219.45,Clothing
657312,3535,99,2023-09-03 07:42:16.072849,648.33,Home & Kitchen
574337,2683,5,2023-03-25 12:24:40.473583,215.76,Home & Kitchen
635487,8102,41,2023-09-26 14:27:26.709300,402.26,Home & Kitchen
101631,4971,61,2023-07-13 03:36:51.020035,498.13,Grocery
908371,1870,10,2023-08-27 01:23:34.524651,907.69,Grocery
510250,9004,74,2023-11-10 20:32:12.737329,753.7,Electronics
476700,8096,84,2024-02-09 06:18:13.296463,314.75,Grocery
967024,8379,14,2024-01-14 11:02:14.301339,54.87,Grocery
550879,9963,45,2023-06-21 16:49:47.943749,621.2,Electronics
434230,4737,98,2023-07-13 21:34:04.981719,245.62,Grocery
809593,1878,5,2023-07-01 01:35:23.492036,456.83,Grocery
338188,6929,44,2023-12-08 04:20:17.041777,186.79,Clothing
670047,3527,85,2023-11-21 05:38:08.662895,914.43,Home & Kitchen
272522,1558,76,2023-11-12 15:21:18.128083,674.71,Grocery
442365,1731,72,2023-04-14 20:19:59.836447,27.12,Clothing
972625,6748,76,2023-05-17 20:38:37.744112,319.72,Home & Kitchen
585200,5055,98,2023-12-18 02:02:51.491415,579.0,Electronics
454397,6658,86,2023-07-15 23:48:14.940222,171.24,Electronics
559356,7209,60,2023-10-28 05:33:06.653294,243.68,Home & Kitchen
340911,5803,72,2023-09-25 11:51:47.575140,209.49,Grocery
788626,9559,98,2023-11-08 08:08:09.733390,470.28,Electronics
752125,8163,75,2023-06-22 00:10:19.720269,280.63,Electronics
703688,7666,47,2023-10-14 20:03:42.265871,697.88,Clothing
451781,5487,47,2023-04-22 19:28:56.121437,608.07,Clothing
934116,8802,14,2023-09-21 06:26:58.711931,84.19,Home & Kitchen
288250,4760,60,2024-01-10 01:23:49.235125,575.32,Grocery
967902,4227,91,2023-04-20 03:05:24.191933,492.53,Clothing
734170,8504,82,2023-06-16 00:34:25.403921,929.63,Home & Kitchen
185875,6926,72,2023-10-30 16:10:55.207675,765.73,Home & Kitchen
806213,6387,94,2023-05-09 02:51:44.814955,996.55,Clothing
380008,1102,47,2024-01-20 12:32:03.553760,276.82,Home & Kitchen
450946,9143,9,2023-05-04 10:33:53.764004,212.68,Electronics
164901,7024,71,2024-01-14 21:28:34.564593,353.81,Electronics
182732,8352,91,2023-12-14 22:55:39.203027,495.49,Clothing
316997,2433,93,2023-12-03 09:39:19.906904,983.45,Clothing
912488,1114,14,2023-11-27 11:56:56.074176,156.83,Grocery
595059,4644,75,2024-01-27 02:59:13.366635,590.04,Grocery
304768,2059,28,2023-04-24 12:59:29.926861,634.24,Grocery
592921,1940,97,2023-06-18 05:40:24.617024,774.83,Grocery
363248,5100,76,2023-07-17 21:10:51.258572,75.84,Grocery
656760,8106,43,2023-03-28 04:27:49.977510,182.82,Home & Kitchen
792940,6690,22,2023-09-03 02:10:48.307953,809.24,Grocery
685762,2831,13,2023-05-11 18:22:02.605753,37.64,Electronics
479304,3817,44,2023-10-24 11:37:31.215467,946.85,Electronics
657015,1731,28,2024-01-26 19:59:05.880445,462.68,Clothing
186143,6742,45,2023-05-12 19:31:30.204976,831.53,Electronics
707316,6026,45,2023-08-14 18:08:49.541049,469.08,Electronics
654578,9004,3,2023-06-17 03:09:04.577130,750.09,Home & Kitchen
853309,8949,71,2023-08-19 20:41:40.031828,676.31,Clothing
952472,5100,43,2023-12-01 21:31:37.736552,807.76,Home & Kitchen
568173,4987,75,2023-09-17 08:58:34.086753,733.33,Electronics
770064,7695,86,2023-07-15 06:55:58.620819,841.69,Grocery
752886,6485,45,2024-01-07 02:54:44.331595,757.07,Grocery
390375,3205,74,2023-06-14 14:20:17.780800,847.65,Grocery
331884,7005,69,2023-07-13 03:06:49.551037,118.31,Home & Kitchen
110316,1680,19,2023-03-13 11:51:55.036859,642.91,Home & Kitchen
563402,7005,80,2023-04-11 23:20:23.068895,731.2,Clothing
925665,6340,13,2023-05-30 04:54:13.494994,111.94,Home & Kitchen
666979,6104,74,2023-12-07 07:53:35.523324,826.73,Grocery
178044,6342,97,2023-09-21 04:26:46.820985,739.92,Electronics
279049,9607,86,2023-05-20 15:11:26.937092,330.69,Home & Kitchen
134186,1815,72,2023-04-01 17:14:20.921720,213.71,Grocery
708438,8191,41,2023-09-25 12:43:56.919791,943.0,Home & Kitchen
790697,8949,47,2023-06-07 18:08:42.460932,398.22,Clothing
334706,8250,21,2023-07-27 07:38:11.732616,680.69,Clothing
183817,2032,99,2023-03-21 09:12:47.012945,186.51,Home & Kitchen
451496,3343,74,2023-03-22 04:37:20.413337,663.6,Home & Kitchen
614077,2276,44,2023-03-28 11:54:05.520823,132.44,Grocery
111135,6211,2,2023-07-17 07:01:37.958515,288.86,Grocery
723767,1655,47,2023-03-25 23:56:52.983074,433.57,Home & Kitchen
775341,2740,72,2023-04-24 06:31:14.278921,150.95,Grocery
112509,6532,41,2023-04-28 11:31:41.969330,288.87,Clothing
445017,1763,72,2023-12-02 06:42:24.099093,526.48,Electronics
591665,2477,69,2023-07-05 08:52:03.768740,878.95,Grocery
551921,5786,85,2023-04-07 00:04:53.696197,478.76,Grocery
229886,9860,3,2023-12-02 16:46:13.526075,836.37,Home & Kitchen
926221,7221,19,2023-03-30 22:54:38.724689,238.52,Electronics
143229,1496,71,2023-07-08 23:25:07.858844,997.22,Electronics
639245,8957,2,2023-07-25 08:32:31.822035,187.69,Clothing
789890,7089,14,2023-12-24 05:24:42.060571,892.3,Grocery
522071,2150,19,2023-12-05 20:07:36.018301,141.75,Electronics
563184,9281,41,2023-06-06 14:26:02.481047,974.25,Clothing
626799,7570,74,2023-06-18 21:35:26.060786,750.84,Home & Kitchen
144550,6990,2,2023-07-30 11:28:08.480411,477.11,Electronics
447289,2502,100,2023-06-29 11:04:06.182498,216.97,Electronics
389277,6966,2,2023-08-29 09:26:56.570422,207.89,Grocery
737829,5620,22,2023-07-07 15:20:31.455368,475.34,Grocery
669126,3956,94,2023-05-25 16:51:19.954531,316.9,Home & Kitchen
782003,1952,59,2023-11-23 17:00:44.675367,922.6,Electronics
996142,3147,64,2024-01-27 04:02:33.066407,96.47,Electronics
764120,4074,76,2023-08-23 09:46:48.584764,636.73,Electronics
596980,9465,41,2023-11-06 08:43:19.185013,733.69,Electronics
792853,2821,64,2023-09-28 19:09:53.886985,318.16,Grocery
598045,3956,64,2023-09-07 16:14:59.663529,430.59,Clothing
341519,5693,10,2023-11-09 01:48:27.591785,621.06,Electronics
589211,1221,80,2023-08-14 01:21:24.077501,945.44,Electronics
795940,9539,47,2023-10-11 21:38:36.270959,133.31,Electronics
459747,2542,85,2023-05-20 01:43:11.187193,178.14,Grocery
338185,3527,60,2023-09-26 19:00:31.023239,202.61,Home & Kitchen
953819,9539,91,2023-04-12 14:16:59.562471,932.95,Home & Kitchen
103393,8847,8,2023-07-22 07:39:23.746981,791.22,Home & Kitchen
439327,4160,61,2023-10-31 22:02:26.426797,751.1,Home & Kitchen
718966,1305,64,2023-12-14 19:22:22.076655,837.44,Electronics
672139,9828,60,2023-10-20 09:18:07.256990,900.72,Home & Kitchen
342500,2510,43,2024-01-19 02:33:40.200526,400.66,Home & Kitchen
693923,9005,5,2023-10-23 09:15:46.664581,190.7,Grocery
410591,7279,93,2023-09-13 13:15:32.618312,828.98,Home & Kitchen
463869,6559,100,2023-11-13 22:47:05.864412,324.77,Home & Kitchen
559356,3029,29,2023-07-12 19:33:16.452313,219.21,Home & Kitchen
317585,9915,44,2023-05-31 02:17:07.081730,940.41,Grocery
249520,2740,59,2023-05-15 17:18:14.796108,963.89,Electronics
270661,4422,76,2023-03-15 12:45:03.120636,201.95,Clothing
755928,7570,80,2023-08-02 16:25:49.032277,742.41,Home & Kitchen
858282,8625,97,2023-12-09 15:39:54.958618,956.92,Electronics
124253,6282,5,2024-01-01 17:32:40.558110,72.52,Grocery
397251,5855,98,2023-10-29 10:41:03.693570,420.05,Clothing
918099,2947,62,2023-05-13 04:58:42.698427,256.9,Clothing
752153,5963,5,2023-07-24 13:53:28.454510,483.51,Clothing
846720,4261,47,2023-11-11 19:47:45.698363,626.32,Home & Kitchen
951821,9465,41,2023-07-23 06:10:55.011883,236.93,Clothing
398990,8915,91,2024-01-24 05:11:35.901921,761.28,Grocery
911362,9231,3,2023-03-21 04:42:12.712047,649.52,Grocery
336800,8444,82,2023-11-08 19:31:05.901139,748.74,Home & Kitchen
300851,5506,100,2023-10-17 01:55:44.299538,384.13,Grocery
268196,5734,8,2023-08-26 03:22:36.329167,175.73,Grocery
568915,8102,88,2024-02-15 07:16:19.043500,643.34,Electronics
213531,4552,91,2023-06-25 19:21:09.641062,97.58,Clothing
758805,8947,99,2024-01-24 18:23:18.758624,816.26,Clothing
271339,4287,74,2024-02-12 03:02:01.717530,465.68,Clothing
506242,8970,47,2023-03-14 13:31:42.428952,508.23,Clothing
540286,3128,88,2024-01-10 15:37:05.452542,354.31,Home & Kitchen
798059,5100,14,2023-07-09 00:24:27.212856,95.35,Electronics
237914,7745,41,2024-02-03 13:33:01.111692,978.7,Grocery
413391,6678,88,2023-11-27 11:26:12.118741,487.87,Electronics
354779,5100,29,2023-12-28 13:06:18.352555,841.18,Electronics
934178,2099,22,2023-05-09 10:43:28.410295,999.95,Home & Kitchen
369317,2095,14,2023-05-12 21:29:06.078294,729.25,Clothing
172354,9232,3,2024-02-10 01:23:17.110957,441.31,Grocery
179020,9341,44,2023-08-06 04:30:53.629163,844.34,Clothing
935241,2950,76,2023-09-07 00:36:30.647629,199.46,Electronics
738374,6883,93,2023-04-01 08:44:28.300629,918.28,Electronics
368049,2410,47,2023-07-14 10:27:14.040912,507.6,Clothing
897786,5686,29,2023-12-13 15:11:25.257266,705.59,Home & Kitchen
417628,4987,84,2023-08-24 14:39:05.289933,474.41,Grocery
459576,6966,55,2023-11-11 04:57:58.769046,436.9,Electronics
946873,3149,88,2023-07-13 01:54:49.079014,653.39,Grocery
353884,5963,10,2024-02-20 00:53:22.306087,157.47,Home & Kitchen
758969,3997,97,2023-03-29 00:31:08.011898,634.1,Grocery
468873,7996,29,2023-06-08 07:49:44.460003,484.61,Home & Kitchen
698463,6941,99,2023-02-28 08:48:16.223222,979.45,Home & Kitchen
604163,1250,76,2024-02-21 18:28:23.623566,630.59,Grocery
861331,9417,5,2023-04-22 05:40:16.239434,364.28,Home & Kitchen
899982,9281,80,2023-04-18 23:55:38.881670,293.85,Electronics
568331,1878,3,2023-06-30 20:27:01.991580,932.71,Electronics
664956,8206,13,2023-11-26 17:12:47.162943,341.28,Grocery
593039,8660,80,2023-03-12 11:44:10.952058,750.82,Grocery
237086,2187,13,2023-11-28 09:23:30.353904,560.94,Clothing
903160,6920,100,2023-11-16 13:18:58.403419,30.74,Clothing
483386,5311,61,2023-03-24 03:37:11.456278,272.26,Electronics
736968,8003,91,2023-07-30 00:29:19.299358,478.65,Electronics
601078,2184,3,2023-06-16 05:39:26.809085,41.98,Grocery
981306,4112,55,2024-02-05 12:26:44.380031,95.39,Clothing
832569,3598,45,2023-04-02 08:39:31.413037,412.54,Grocery
799784,8985,61,2023-05-14 09:52:28.920133,984.38,Electronics
885947,5114,76,2023-08-28 13:19:57.695258,852.44,Home & Kitchen
660987,3196,99,2023-04-09 09:24:12.044301,908.76,Electronics
706733,3938,91,2024-02-26 08:44:33.226060,720.07,Electronics
850620,2199,2,2023-07-17 19:51:09.171419,641.75,Grocery
629201,8490,45,2023-07-18 18:13:51.729118,588.59,Grocery
639345,8694,76,2023-05-24 05:08:44.146472,86.79,Grocery
821598,3630,9,2023-07-28 13:05:48.355440,864.27,Clothing
508260,7089,98,2023-03-09 02:59:58.819434,507.85,Clothing
580613,6690,45,2024-01-06 06:25:50.484497,972.48,Electronics
850737,4622,19,2023-12-01 00:43:15.087545,570.42,Electronics
408587,8250,59,2023-03-25 15:19:09.704032,668.45,Electronics
706191,6340,41,2024-02-10 20:57:25.114881,945.0,Clothing
283752,6057,29,2023-04-11 04:30:23.048815,773.07,Electronics
900632,8881,75,2023-03-21 00:39:26.006469,112.73,Grocery
225072,3354,44,2023-05-14 09:54:19.417170,372.9,Clothing
103259,1528,69,2023-07-16 07:06:36.546901,982.5,Clothing
434098,5815,62,2023-05-06 21:08:06.689819,595.79,Clothing
295789,8970,47,2023-04-07 12:16:54.119878,670.0,Home & Kitchen
322273,4074,100,2023-07-20 21:57:47.115673,930.06,Electronics
965064,9609,72,2023-08-15 01:18:17.365433,503.62,Grocery
292480,8281,91,2024-01-21 09:39:36.478016,236.32,Electronics
248478,8847,94,2024-02-06 10:12:13.173809,221.18,Clothing
964812,7406,76,2023-05-30 02:25:06.654705,917.15,Home & Kitchen
782330,3354,76,2023-04-29 18:00:59.299877,605.23,Clothing
836622,1591,84,2023-07-17 01:40:23.171081,302.4,Electronics
102788,9470,44,2023-05-04 13:15:24.992023,644.7,Grocery
749369,4339,71,2023-10-10 18:02:32.280562,458.17,Home & Kitchen
657533,7193,74,2023-09-30 16:28:16.568889,837.06,Clothing
629905,3636,3,2023-03-08 14:35:44.900430,246.38,Grocery
712507,6263,71,2023-12-24 04:20:41.580636,366.24,Grocery
927402,7200,91,2023-06-04 03:45:28.435780,294.32,Home & Kitchen
109686,2823,47,2023-06-29 16:14:55.820387,106.57,Electronics
210307,8268,93,2023-11-14 15:36:02.224901,19.69,Home & Kitchen
574188,8566,44,2023-11-27 16:18:22.082417,50.97,Home & Kitchen
440096,2030,2,2023-04-28 12:00:20.648952,610.52,Clothing
812166,6856,100,2023-08-31 15:17:56.460514,448.37,Grocery
948245,7577,44,2023-12-27 18:13:04.242646,106.62,Clothing
690306,3043,55,2023-04-02 11:49:55.852453,244.43,Grocery
795314,4352,55,2023-09-03 20:16:08.110929,887.83,Electronics
854666,4394,86,2023-06-30 20:02:58.432456,309.52,Home & Kitchen
310762,3995,47,2023-07-24 13:23:17.250002,645.54,Home & Kitchen
434404,1519,86,2023-05-13 20:01:22.802101,961.53,Home & Kitchen
274898,6998,72,2023-09-25 05:17:43.456461,193.26,Clothing
383756,5803,60,2023-09-24 05:56:42.871976,258.26,Grocery
487440,9787,62,2023-08-28 14:03:52.948797,416.78,Electronics
636220,9963,22,2023-11-20 20:11:48.574498,116.74,Electronics
980597,6189,76,2023-04-30 12:11:06.135987,390.26,Electronics
391664,5993,98,2023-04-20 03:59:20.905303,220.58,Home & Kitchen
885831,7854,5,2023-07-12 15:37:47.945012,849.29,Clothing
543487,7060,71,2024-02-18 07:53:51.057878,362.37,Grocery
333823,8646,88,2023-12-16 07:50:30.237253,641.61,Grocery
749006,8935,5,2023-08-09 18:38:39.294550,167.67,Home & Kitchen
377553,3916,13,2023-10-22 02:13:36.780600,980.23,Grocery
431936,8352,74,2023-10-25 08:31:44.592550,623.08,Home & Kitchen
263420,8728,3,2024-02-09 18:12:26.066607,812.76,Home & Kitchen
338796,6231,85,2023-03-15 12:48:22.404864,43.1,Electronics
635693,1970,97,2023-11-14 19:42:49.321417,657.54,Electronics
491619,8694,8,2023-03-19 04:28:35.413397,638.56,Home & Kitchen
942148,1151,76,2023-06-13 11:56:51.252047,837.99,Clothing
428426,3512,45,2023-12-13 07:44:01.934590,572.78,Electronics
659253,7855,28,2023-06-23 22:35:41.386958,406.94,Home & Kitchen
759524,4058,94,2023-10-20 15:27:52.478366,136.13,Home & Kitchen
534576,2068,86,2023-09-22 18:52:45.328898,907.8,Electronics
701542,9737,45,2023-10-10 01:08:52.930145,50.73,Home & Kitchen
360812,8034,82,2023-06-06 23:41:13.969752,690.24,Clothing
992709,8008,8,2023-06-20 06:38:52.581173,329.92,Home & Kitchen
774065,2420,29,2024-01-05 08:29:29.994826,610.64,Home & Kitchen
920878,3256,10,2023-09-20 00:16:51.311515,478.41,Clothing
926857,2204,19,2023-09-26 04:05:45.022996,23.44,Clothing
234435,7812,9,2023-11-28 21:47:56.138992,245.18,Electronics
204716,7071,76,2023-09-06 05:27:02.248454,317.06,Home & Kitchen
221345,3535,45,2023-05-31 01:26:12.332346,750.07,Home & Kitchen
152464,9341,21,2023-12-21 18:51:02.327353,348.47,Electronics
301391,5704,61,2023-10-13 00:10:09.369150,162.79,Home & Kitchen
188458,1473,69,2023-07-03 13:12:24.450492,101.13,Grocery
868693,1056,3,2023-05-25 04:46:15.337342,322.63,Clothing
744375,4055,45,2023-03-13 09:28:43.509969,688.83,Grocery
624921,6153,41,2023-02-28 04:48:14.918166,349.07,Clothing
285512,7923,69,2024-02-15 02:35:33.628698,216.84,Electronics
219289,3294,98,2024-01-28 16:22:02.601876,659.63,Clothing
925136,9527,59,2024-02-07 02:20:07.344173,791.53,Clothing
976394,3764,71,2023-06-26 02:09:34.596291,222.33,Clothing
731560,5923,99,2023-09-13 23:15:03.993810,374.46,Clothing
891127,2103,5,2023-07-14 05:10:52.126221,770.51,Electronics
639504,6649,19,2023-10-28 03:15:41.432676,469.63,Clothing
405076,5162,80,2023-06-13 22:37:42.736085,193.92,Electronics
809848,1281,14,2023-04-27 02:42:22.315230,466.44,Electronics
318393,8163,5,2023-09-02 22:07:47.019080,258.2,Clothing
295063,6690,85,2023-11-26 09:17:29.863986,570.51,Grocery
412346,1818,84,2023-04-20 19:56:53.444623,936.22,Electronics
347851,9609,76,2023-05-25 15:41:52.222002,878.11,Home & Kitchen
785934,2308,44,2023-10-22 07:24:20.966250,37.31,Grocery
639181,8951,59,2023-06-24 15:46:52.883669,311.08,Grocery
515270,7634,43,2023-12-05 18:03:45.967326,358.42,Grocery
266695,2510,71,2023-03-26 06:18:55.762099,838.5,Grocery
996865,8379,80,2023-08-12 18:55:18.686098,905.22,Clothing
922266,1815,98,2023-05-29 15:04:28.961993,502.55,Grocery
816763,4519,76,2023-09-29 08:22:23.423738,817.47,Electronics
425661,2636,71,2023-11-01 09:26:44.397427,874.5,Electronics
798431,7695,5,2023-04-06 22:58:55.209409,287.35,Clothing
725130,9860,74,2023-03-28 10:09:24.490164,24.11,Grocery
818435,5790,76,2023-08-21 13:57:10.700230,456.33,Grocery
712655,9834,91,2024-01-01 00:50:05.236726,148.11,Home & Kitchen
699419,9202,19,2023-12-19 02:00:02.762033,670.59,Clothing
684578,9915,3,2023-05-15 18:25:42.887205,720.19,Clothing
219870,6229,3,2024-02-22 02:32:03.811499,465.27,Electronics
922037,7680,6,2023-07-22 10:36:22.865767,979.28,Grocery
120716,8737,85,2023-08-22 10:34:53.408868,582.17,Clothing
428545,9016,19,2023-07-09 19:08:04.630649,733.52,Home & Kitchen
299287,5693,5,2023-03-26 05:44:58.566362,16.45,Clothing
314234,5241,45,2023-07-29 08:18:01.044722,600.45,Home & Kitchen
405358,5024,19,2023-06-11 22:25:49.993846,347.6,Grocery
628806,3326,47,2024-01-15 10:07:17.437275,756.18,Clothing
663410,6784,84,2023-11-10 00:35:15.019208,389.83,Electronics
206098,9146,69,2023-11-10 21:12:29.842623,948.16,Electronics
631864,8659,45,2023-11-10 07:42:28.724220,784.7,Grocery
118971,9828,76,2023-10-03 05:11:46.969932,296.34,Grocery
712188,9124,22,2023-05-04 01:15:57.251704,116.96,Grocery
833226,1134,3,2023-11-21 22:58:26.973386,112.55,Home & Kitchen
176008,4791,21,2023-09-14 22:19:18.700856,797.39,Grocery
908729,7744,71,2024-01-22 10:49:38.951529,876.16,Clothing
956103,6079,93,2023-05-12 17:53:23.188526,270.85,Home & Kitchen
712681,2385,45,2023-03-30 13:50:20.898042,589.17,Home & Kitchen
872173,9340,76,2023-08-31 17:58:33.643235,442.76,Clothing
419980,1025,85,2023-06-19 06:21:24.858125,579.06,Electronics
890557,4372,71,2024-01-19 01:08:19.197528,607.48,Home & Kitchen
493923,5815,69,2023-12-10 22:37:07.958766,493.58,Electronics
717676,4118,41,2023-08-12 10:58:20.817590,980.76,Grocery
321970,1731,45,2023-04-23 05:51:39.934833,715.07,Grocery
264354,8008,22,2023-09-06 21:08:30.222553,558.8,Clothing
780966,9143,91,2023-04-10 20:00:45.790823,58.52,Electronics
971307,4552,10,2023-03-16 02:38:44.195392,250.68,Electronics
896539,9527,5,2023-12-21 05:45:18.672544,684.56,Electronics
269374,6079,74,2023-06-08 12:42:32.718961,655.72,Home & Kitchen
865181,3764,99,2023-07-21 00:26:17.072369,251.55,Grocery
660157,2947,22,2023-04-23 06:10:10.462291,19.37,Home & Kitchen
406656,8968,22,2023-12-11 17:58:56.311704,579.93,Clothing
113408,2684,84,2023-11-12 16:40:52.566824,408.51,Electronics
242788,1281,86,2023-10-04 02:55:12.798109,408.49,Grocery
360140,8197,82,2023-10-12 12:09:52.860930,309.28,Home & Kitchen
466370,1276,76,2024-01-08 04:57:06.946925,958.15,Electronics
282461,5786,59,2023-11-21 16:11:48.499447,601.5,Electronics
861805,8221,45,2023-08-23 23:56:15.575788,545.68,Electronics
179728,5236,62,2023-02-27 07:29:41.410539,670.23,Home & Kitchen
285772,8698,85,2023-03-25 03:34:15.855838,642.85,Electronics
154474,6076,47,2023-11-12 02:30:03.772588,970.82,Grocery
878946,9280,80,2023-11-02 19:37:28.019072,863.35,Grocery
673854,2043,9,2024-01-21 13:53:49.325204,53.31,Home & Kitchen
327157,9611,61,2023-08-22 21:35:31.575871,638.64,Clothing
216174,3916,6,2023-07-04 12:40:50.247406,664.06,Home & Kitchen
531341,3764,6,2023-08-02 13:21:19.700104,479.67,Grocery
431078,6034,9,2023-03-28 14:48:10.460889,765.38,Home & Kitchen
871310,9470,69,2023-08-26 12:15:48.592751,869.7,Grocery
463030,1429,55,2023-05-25 03:05:36.568443,716.11,Grocery
548274,1102,14,2023-07-14 14:02:24.500167,432.54,Clothing
116921,1090,76,2023-03-05 18:30:48.009473,192.4,Grocery
808289,3793,55,2023-08-13 01:44:38.578259,32.2,Grocery
636395,3630,100,2023-09-11 12:16:46.090210,953.34,Clothing
632477,7666,9,2023-06-01 17:01:56.686695,135.56,Electronics
284801,1429,55,2024-02-07 00:28:55.472198,765.58,Clothing
771686,3012,98,2023-12-16 04:10:07.934075,444.51,Home & Kitchen
528515,7583,80,2023-10-02 21:10:13.918740,185.04,Electronics
421817,8717,61,2023-07-04 06:41:52.197381,717.38,Clothing
506041,2433,8,2023-12-22 19:56:31.098053,780.44,Electronics
328703,3149,55,2023-02-26 22:10:22.275573,147.2,Electronics
388138,9915,14,2023-06-26 02:45:46.235659,623.3,Home & Kitchen
868780,5047,76,2023-09-09 13:47:18.346716,533.99,Clothing
191180,4229,97,2023-12-07 19:57:21.665664,966.06,Grocery
197803,4372,64,2023-04-13 11:20:43.386744,202.07,Clothing
886944,2950,100,2023-12-03 15:48:23.838161,133.78,Grocery
287514,5100,76,2023-07-05 17:15:52.640047,425.87,Home & Kitchen
293743,3205,29,2024-02-14 00:54:49.457277,990.37,Electronics
454215,5188,9,2023-05-15 02:48:12.940127,341.84,Electronics
726010,6990,85,2023-08-28 12:24:12.317198,451.16,Electronics
500682,9963,84,2023-05-11 10:57:24.686786,533.18,Grocery
195449,2345,45,2023-11-22 19:18:08.666397,707.87,Grocery
857347,2181,76,2023-06-16 08:31:05.167603,162.85,Electronics
864103,2434,76,2023-08-10 06:12:48.413421,819.69,Electronics
462130,1877,5,2023-04-24 09:05:47.676723,498.87,Electronics
931509,4118,28,2023-03-19 19:43:34.582305,181.63,Electronics
160428,9117,55,2023-12-12 12:34:38.598322,121.46,Home & Kitchen
499253,7024,74,2023-12-15 07:31:23.135008,277.23,Clothing
746646,9559,29,2023-05-06 11:13:26.441613,296.12,Home & Kitchen
577144,7577,100,2023-04-29 08:09:59.257734,605.75,Electronics
627188,3312,45,2023-04-07 23:15:30.283603,113.03,Home & Kitchen
573039,4730,86,2023-06-13 03:29:13.393989,721.09,Electronics
947551,5463,8,2023-10-19 23:27:14.361496,476.18,Clothing
307003,8008,21,2023-04-17 15:16:29.727592,37.59,Home & Kitchen
536807,1114,14,2024-02-13 02:39:52.749645,298.24,Clothing
134960,2611,59,2023-05-25 11:45:38.454928,177.15,Clothing
577492,3968,14,2023-07-12 13:24:52.609983,205.97,Grocery
249206,2131,47,2023-06-18 23:47:12.435109,146.62,Electronics
724661,6941,29,2023-09-20 04:06:36.658997,464.1,Home & Kitchen
817928,6736,47,2023-08-17 15:09:12.462549,832.78,Clothing
762606,7200,41,2023-08-28 09:10:00.037517,847.46,Grocery
313821,8352,69,2023-07-10 04:49:39.972594,830.76,Grocery
687853,7606,44,2023-03-08 15:41:43.149801,576.51,Grocery
597448,7304,93,2023-10-09 11:01:11.263055,883.95,Home & Kitchen
777176,2927,75,2023-07-01 11:55:10.810990,851.26,Home & Kitchen
858606,2068,19,2023-02-27 02:34:42.333234,594.28,Electronics
556989,8281,41,2023-09-21 21:39:17.081624,730.78,Clothing
712510,2278,28,2024-01-01 20:46:06.437447,976.92,Grocery
664012,7279,41,2023-04-14 15:36:44.840061,142.61,Home & Kitchen
860346,1670,43,2023-08-17 00:04:28.197897,640.36,Clothing
555386,6142,8,2023-07-02 02:02:22.269975,61.08,Clothing
573281,4693,19,2024-02-04 01:27:16.413198,920.64,Home & Kitchen
523652,3105,3,2023-06-13 13:52:02.666772,656.63,Electronics
768190,5249,71,2023-02-28 02:47:52.990757,770.67,Clothing
209110,8490,88,2023-05-23 16:47:17.943873,105.53,Clothing
674003,6432,10,2023-04-06 14:26:19.198450,896.86,Home & Kitchen
487482,2545,47,2023-12-29 23:02:24.054575,38.35,Electronics
626402,7751,60,2024-01-17 10:12:00.909311,611.83,Home & Kitchen
470279,4770,71,2023-12-02 20:04:19.302667,761.19,Grocery
583417,3406,29,2023-06-22 08:08:22.370909,866.06,Electronics
